epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
26.0,0.03,0.17224939410019927,0.8352082635067836,0.9054958860356308,0.19254115744933112,0.8253895777443321,0.8988223820301977
27.0,0.03,0.1707292968725466,0.8351094564965915,0.9054307326238993,0.1859786718886941,0.8311314027772807,0.9024984383080938
28.0,0.03,0.1690597247075418,0.8369001472648927,0.9066536315139819,0.18140628247409862,0.830193846704605,0.9013833882466116
29.0,0.03,0.16689494315400466,0.8394646105932082,0.908175837361995,0.18048493980554325,0.8349432778983937,0.9033419681504095
30.0,0.03,0.16468276498891676,0.8398283241678856,0.9084145913164282,0.17806984040605658,0.8381562588631754,0.9063829283629242
31.0,0.03,0.16381015735920157,0.8418097546528134,0.9098201037850709,0.1789663146083862,0.8352133602723532,0.9038772810518846
32.0,0.03,0.16191069182529721,0.8440722042221216,0.9113031057993842,0.1781989582453804,0.8373442218406554,0.9065205178859198
33.0,0.03,0.16047668774116502,0.8448625597316943,0.9116602043018909,0.19088116118209522,0.8250059548532638,0.8989093201992029
34.0,0.03,0.15942569505799822,0.8461933943832872,0.9125827426656518,0.1750648309219545,0.8418248944390835,0.9089418513575609
35.0,0.03,0.15862863880644537,0.8465369516753212,0.9128107739777627,0.17839342627964688,0.8344650349825269,0.9038362165402964
36.0,0.03,0.15727185574221766,0.847845397775834,0.9136391435099049,0.17807401170070766,0.8406452754035848,0.9081171389289842
37.0,0.03,0.15627955614537106,0.8480958354798398,0.913666583096289,0.17243797341890663,0.8405403425664628,0.907604888296356
38.0,0.03,0.15411508299064836,0.8505685564854367,0.91528116281221,0.16625139436621805,0.8475017995455048,0.9124685911267247
39.0,0.03,0.1537086669122339,0.8515089942538473,0.915882368376495,0.17424982220643107,0.843433149857568,0.9091738500197539
40.0,0.03,0.15095923670681635,0.8529147680469654,0.9167226183316606,0.16895191321343853,0.8479000569126919,0.9128914692799585
41.0,0.03,0.1514082587354721,0.8528969867501817,0.916732955893376,0.17526925108942992,0.8472677793870758,0.9119889281640107
42.0,0.03,0.14983374070637503,0.8556146331985548,0.9184391199148166,0.1742085324420718,0.836840905762453,0.9063172057081514
43.0,0.03,0.14904497047421883,0.8554433597189185,0.9183178706608692,0.17046345106007402,0.8440327719121569,0.9112447836728297
44.0,0.03,0.14681532172972703,0.8564891756771821,0.918963405787034,0.1683119031946363,0.8474463903274165,0.9129033217222606
45.0,0.03,0.14727170575960874,0.857490112921024,0.9196375582159128,0.163848571034451,0.8504657796645457,0.9145817938395934
46.0,0.03,0.14662931557320977,0.8574686900606345,0.9195683672200509,0.16647571660725885,0.8463436098207625,0.9124255478019614
47.0,0.03,0.14472259758937303,0.8590401020999934,0.9205201341105873,0.1643342660845822,0.8512778475545747,0.9155364500042468
48.0,0.03,0.14352656106729972,0.8606776685833767,0.9216226105125432,0.16551303917460902,0.8482487236780699,0.9136569535642464
49.0,0.03,0.14319397699718336,0.8609121978822969,0.9217234306536068,0.1665698629320455,0.8494820326396437,0.913019523351973
50.0,0.03,0.14247153111664468,0.8611341205949272,0.9217156708261571,0.16079133291540562,0.8539847451005641,0.9170167028248084
51.0,0.03,0.14154442824021696,0.8620621861470958,0.9224521392176829,0.17649347871404186,0.8443081055878914,0.9108405561570966
52.0,0.03,0.14060748123545,0.8631250130363016,0.9230239236547061,0.15973768847031197,0.8547622041736433,0.9176513748987182
53.0,0.03,0.13926759730763158,0.8640045927841391,0.923469776750098,0.15653850025296842,0.8590497944204025,0.9196860952995646
54.0,0.03,0.1391219123179153,0.8651775486055644,0.9243993565032589,0.16088875266114347,0.8557011968667764,0.9180414613018507
55.0,0.03,0.13785295556674057,0.8659401459424818,0.924878198568957,0.15792265612942066,0.8568609817550061,0.9189261619163148
56.0,0.03,0.1377830259041256,0.8664290433021687,0.9250965359858728,0.15676129558954088,0.8578647535007313,0.9186986235992739
57.0,0.03,0.13742991401088578,0.8651592971570975,0.9242146777923916,0.15594942060494832,0.8599373744207524,0.9201788117036434
58.0,0.03,0.13506052848667768,0.8667831521868917,0.9251979581349264,0.15448415327812282,0.8611611153804893,0.9216255637674989
59.0,0.03,0.13620864313052988,0.8673435969395293,0.9257039849868123,0.15800928776416942,0.8590462024455136,0.9202881989733592
60.0,0.03,0.13543449509468075,0.8686356555042408,0.9264335550182211,0.15513669818423226,0.862703500481846,0.9226385715589126
61.0,0.03,0.1345620992018727,0.8689452724429635,0.9266546881254706,0.15821812236866123,0.8607475738839435,0.9211058375061547
62.0,0.03,0.13371199669203457,0.8688176954840252,0.9265009713397401,0.1562385046901366,0.8615281929780738,0.9212437143294048
63.0,0.03,0.1323545797086818,0.8700834593591937,0.9273493283176039,0.15419892600320448,0.8628552478621413,0.9216597590987803
64.0,0.03,0.13141130208614749,0.8714748419504172,0.9282352681522816,0.1534162759751357,0.8616806741292856,0.9217514502967267
65.0,0.03,0.13140091147484922,0.8716387915375227,0.9283162537305603,0.1540499764367879,0.8617071202357073,0.9213620135503139
66.0,0.03,0.12935259752639977,0.8735881903061145,0.9294746347398121,0.15097014017186597,0.864003665071517,0.9234611142922917
67.0,0.03,0.13030047097519848,0.8729950545324816,0.9291558287507429,0.148897017330384,0.8642359345305628,0.9232230802802314
68.0,0.03,0.12971868352566596,0.8733141186566508,0.9293820850185842,0.15204576755550295,0.8634023824579006,0.9227055355877629
69.0,0.03,0.1293802942196221,0.8727659250087848,0.9288179264333678,0.15293193434413074,0.8634937737430018,0.9229481980788671
70.0,0.03,0.12881337425564837,0.8739974469874123,0.9297470092866608,0.149455571342924,0.865508189915998,0.9242795048319866
71.0,0.03,0.12837101940916104,0.8736235142232642,0.9293881948505186,0.15165785883886732,0.8652308583576759,0.9240616897396978
72.0,0.03,0.12694925614280145,0.8758653920930575,0.9308803358780571,0.14937393388352904,0.8657530290885602,0.9243486568477942
73.0,0.03,0.12758186716605546,0.8749455769585519,0.9303241630766853,0.15424427380650016,0.8622578906482861,0.9225575948708203
74.0,0.03,0.12782381575818907,0.8749347773516597,0.9302972712194939,0.15079633012866722,0.868399077690192,0.925862502615918
75.0,0.03,0.1260202263640273,0.8765259517837283,0.9312716561514646,0.1494319752764198,0.8653357998750408,0.9240864089777124
76.0,0.03,0.12557569236187852,0.8764934143873604,0.9312536936964363,0.1499048952441392,0.867423805793234,0.9253710089010264
77.0,0.03,0.1263665477293047,0.8768578082121306,0.9314041724982935,0.15662020469278767,0.8609183580029074,0.9211033923684558
78.0,0.03,0.12527293872067521,0.8776739665034324,0.9319636032273756,0.14805224411917883,0.8673819433475176,0.924107146751303
79.0,0.03,0.12485619891454103,0.8770271868356417,0.9314071668500118,0.1473614201274463,0.8666190919369661,0.9248618463313644
80.0,0.03,0.12436785990851434,0.8780185876433644,0.9320456815032281,0.14934300338084192,0.8675497995493503,0.9253847916648371
81.0,0.03,0.1251620672505867,0.8776915870901564,0.9319629480138574,0.1482801347158977,0.8673121243343832,0.925116404706011
82.0,0.03,0.12332393809469373,0.8779671147761553,0.9319904556892311,0.15646888892728555,0.8643764505707405,0.9235701037656205
83.0,0.03,0.12387548872940404,0.8788396556309441,0.9326201822493834,0.1455005352029791,0.869057553256304,0.9262744465858553
